PK,Store_Number,Store_State,Item_Code,Item_Name,Package_Type,Retail,Actual_Sales_$_L52W,L52W_in_Stock,Normalized_Sales_$_L52W,Age_of_the_Store_(years),Store_Size,Households_(HH),%_HH_Income_>_$100K,Median_HH_Income,Average_Net_Worth,%_Population_w/_Bachelor's_Degree_+,%_Hispanic,%_Asian,%_African_American,%_Population_Age_50-70,Store_Tier,Price_to_Stock_Ratio,Stock_to_Sales_Ratio,Income_Age_Interaction,Nor_sales_per_store_size
2801_2126230065,2801,KS,2126230065.0,AMIGO PERRO CAB SAUV,750ml,9.99,315.0,41,399.0,0.96, Large ,41452,35.6,71941.0,1143166.0,49.6,7.8,8.7,14.4,22.9,3,0.23785714285714285,0.1025,815.24,1861.22
2802_2126230074,2802,KS,2126230074.0,ALTA REVIVAL CAB SAUV NAPA,750ml,33.99,683.0,52,683.0,1.27, Large ,100194,47.4,94490.0,1684201.0,64.3,6.0,7.9,5.4,25.9,3,0.6413207547169811,0.07602339181286549,1227.6599999999999,683.0
2802_2126230136,2802,KS,2126230136.0,Antigal Uno Cab Sauv,750ml,13.99,520.0,52,520.0,1.27, Large ,100194,47.4,94490.0,1684201.0,64.3,6.0,7.9,5.4,25.9,3,0.2639622641509434,0.09980806142034548,1227.6599999999999,520.0
606_2126230718,606,NC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,115.0,10,598.0,21.5, Small ,73310,37.3,74567.0,940096.0,61.3,10.3,10.7,13.6,20.1,1,10.453636363636363,0.01669449081803005,749.73,299.0
931_2126230718,931,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,2364.0,50,2459.0,6.48, Large ,162992,22.1,52054.0,616482.0,31.6,38.4,2.2,32.8,25.6,4,2.6468627450980393,0.02032520325203252,565.7600000000001,2208.37
1603_2126230718,1603,MN,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,245.0,41,311.0,10.14, Large ,68674,46.0,91151.0,1352855.0,45.9,7.2,6.3,12.0,25.3,2,3.2140476190476193,0.13141025641025642,1163.8,310.73
602_2126230718,602,NC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,115.0,10,598.0,22.31, Medium ,79315,24.5,52259.0,747990.0,46.0,8.0,5.3,34.6,22.1,1,10.453636363636363,0.01669449081803005,541.45,2409.33
536_2126230718,536,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,876.0,52,876.0,4.41, Small ,23355,67.7,149448.0,2348650.0,69.9,11.8,8.9,1.3,24.9,2,2.263962264150943,0.059293044469783354,1685.73,2054.0
2504_2126230718,2504,LA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,139.99,140.0,4,1820.0,3.1, Large ,69180,36.1,74187.0,1121516.0,48.1,6.4,5.0,28.9,23.0,3,27.998,0.002196595277320154,830.3000000000001,1820.0
2604_2126230718,2604,MI,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,2100.0,51,2141.0,2.97, Large ,99987,34.6,75015.0,947401.0,31.6,3.0,5.6,8.2,26.9,3,2.3075,0.023809523809523808,930.74,1600.78
936_2126230718,936,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,270.0,10,1404.0,0.96, Medium ,191164,26.1,51604.0,582251.0,37.2,79.5,1.4,7.8,24.3,4,12.271818181818183,0.0071174377224199285,634.23,4298.91
101_2126230718,101,DE,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1525.0,33,2403.0,33.69, Extra Large ,61324,39.1,78405.0,1328936.0,38.9,5.0,5.5,21.9,27.0,4,3.970294117647059,0.01372712146422629,1055.7,2403.03
512_2126230718,512,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,216.0,9,1248.0,8.01, Medium ,106276,31.4,68377.0,960399.0,33.7,34.7,12.2,17.6,23.3,1,11.998999999999999,0.007205764611689352,731.62,6561.24
912_2126230718,912,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,821.0,49,871.0,18.18, Medium ,161891,22.7,52353.0,650376.0,31.6,40.9,2.0,36.4,25.1,3,2.6998,0.05619266055045872,569.77,877.33
932_2126230718,932,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,835.0,52,835.0,3.3, Medium ,113408,25.5,58043.0,524331.0,32.3,90.7,1.3,2.6,25.3,3,2.546981132075472,0.06220095693779904,645.15,826.71
2704_2126230718,2704,IN,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,109.99,550.0,35,817.0,2.11, Medium ,38887,58.5,113882.0,1685146.0,63.8,4.8,6.7,7.4,19.4,2,3.0552777777777775,0.042787286063569685,1134.8999999999999,817.14
1707_2126230718,1707,MA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,707.0,45,817.0,1.67, Medium ,353454,44.0,83926.0,634488.0,57.5,19.8,13.8,19.3,18.5,3,2.4997826086956523,0.0550122249388753,814.0,2064.4
1601_2126230718,1601,MN,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1125.0,39,1500.0,9.97, Medium ,103796,46.2,91831.0,1754024.0,56.8,7.6,6.9,8.7,26.7,2,3.37475,0.02598267821452365,1233.54,1266.67
1114_2126230718,1114,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,144.99,261.0,6,2262.0,9.07, Medium ,94195,38.1,79707.0,916092.0,29.6,24.0,29.7,14.1,21.3,1,20.712857142857143,0.0026513477684489617,811.5300000000001,15451.43
210_2126230718,210,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,130.0,7,966.0,23.61, Large ,54009,35.1,75562.0,1184772.0,40.4,9.3,4.0,14.8,24.0,3,15.62375,0.007238883143743537,842.4000000000001,940.95
220_2126230718,220,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,130.0,4,1690.0,6.27, Large ,58624,46.1,90248.0,1543827.0,60.7,6.2,16.5,10.4,24.1,1,24.997999999999998,0.002365464222353637,1111.01,1646.67
1143_2126230718,1143,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,135.0,8,877.0,0.23, Small ,238384,51.2,102423.0,1270766.0,67.8,17.6,15.4,3.8,23.1,3,14.99888888888889,0.009111617312072893,1182.72,3683.88
1004_2126230718,1004,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,260.0,10,1352.0,15.19, Medium ,97652,38.7,80276.0,1036358.0,46.1,24.1,7.7,8.7,24.0,1,11.817272727272728,0.007390983000739098,928.8000000000001,2354.56
604_2126230718,604,NC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,230.0,10,1196.0,21.97, Medium ,71373,20.0,45069.0,689835.0,39.9,14.4,3.4,33.3,22.6,1,10.453636363636363,0.00835421888053467,452.0,2409.33
506_2126230718,506,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1670.0,52,1670.0,10.97, Large ,120430,54.8,108099.0,1414564.0,64.8,11.3,26.5,8.7,23.7,4,2.263962264150943,0.031119090365050867,1298.76,1093.93
519_2126230718,519,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1104.0,52,1104.0,7.59, Large ,70748,63.6,123797.0,1717510.0,58.6,22.0,19.9,13.2,20.8,2,2.263962264150943,0.047058823529411764,1322.88,1093.93
2302_2126230718,2302,CO,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,2821.0,43,3412.0,5.03, Large ,89577,57.0,111081.0,1897933.0,66.0,8.7,8.5,2.6,25.1,4,3.067954545454546,0.01259888661002051,1430.7,2382.33
927_2126230718,927,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1110.0,52,1110.0,8.95, Medium ,131996,30.2,62860.0,897605.0,33.6,29.8,4.9,27.1,26.0,2,2.546981132075472,0.046804680468046804,785.1999999999999,826.71
1001_2126230718,1001,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,382.0,26,764.0,16.13, Medium ,104841,19.5,43730.0,519532.0,37.9,36.1,4.9,4.1,22.4,2,4.814444444444445,0.03398692810457516,436.79999999999995,905.6
611_2126230718,611,NC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,575.0,19,1574.0,20.02, Medium ,109956,34.5,68575.0,848519.0,57.0,11.9,5.2,24.1,21.5,2,5.749499999999999,0.012063492063492064,741.75,1268.07
705_2126230718,705,SC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,109.99,1160.0,19,3174.0,4.73, Large ,39008,47.8,94176.0,1544341.0,64.0,2.3,1.8,11.9,24.9,2,5.499499999999999,0.005984251968503937,1190.2199999999998,2677.54
510_2126230718,510,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,576.0,52,576.0,9.13, Large ,89768,50.5,100766.0,1102354.0,57.7,19.0,19.2,5.8,21.8,1,2.263962264150943,0.09012131715771231,1100.9,1093.93
530_2126230718,530,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,2196.0,52,2196.0,4.97, Medium ,200017,40.2,76170.0,891370.0,54.6,40.4,5.5,18.4,22.1,3,2.263962264150943,0.023668639053254437,888.4200000000001,1135.6
531_2126230718,531,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,3232.0,52,3232.0,4.59, Small ,181332,37.3,74464.0,864068.0,53.9,38.4,4.4,16.4,20.0,3,2.263962264150943,0.016084132384781936,746.0,2054.0
2603_2126230718,2603,MI,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1990.0,51,2029.0,3.05, Large ,62830,39.4,77092.0,1234965.0,73.5,5.7,15.1,7.4,19.7,2,2.3075,0.025123152709359605,776.18,1600.78
1139_2126230718,1139,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,135.0,10,702.0,1.14, Large ,299012,41.5,80990.0,840862.0,49.1,33.5,9.9,21.8,23.4,3,12.271818181818183,0.01422475106685633,971.0999999999999,3383.9
532_2126230718,532,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,108.0,9,624.0,5.2, Large ,79648,13.6,43839.0,298441.0,20.6,85.0,0.8,3.4,21.7,1,11.998999999999999,0.0144,295.12,6320.48
2703_2126230718,2703,IN,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,109.99,1670.0,39,2226.0,2.1, Large ,54696,54.2,107084.0,1793969.0,64.2,4.4,8.1,3.3,24.7,4,2.7497499999999997,0.017512348450830714,1338.74,1631.11
1109_2126230718,1109,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,420.0,52,420.0,12.54, Medium ,174778,43.6,85443.0,1258042.0,34.2,28.1,33.4,1.1,24.8,3,2.546981132075472,0.12351543942992874,1081.28,1782.86
528_2126230718,528,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1886.0,51,1923.0,6.06, Medium ,83891,40.7,80985.0,1329555.0,45.4,18.3,9.3,10.7,27.3,3,2.3075,0.02650727650727651,1111.1100000000001,1157.87
1117_2126230718,1117,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,144.99,522.0,6,4524.0,7.55, Small ,113869,66.4,160965.0,2129200.0,71.4,18.8,33.3,3.3,22.7,2,20.712857142857143,0.0013259668508287293,1507.28,4911.83
2303_2126230718,2303,CO,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1119.0,44,1322.0,2.18, Large ,106175,43.7,86834.0,1414923.0,45.8,21.3,4.2,1.5,26.7,3,2.999777777777778,0.03325774754346183,1166.79,2328.18
801_2126230718,801,GA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1710.0,32,2779.0,15.49, Large ,79012,54.0,107097.0,1777722.0,63.0,11.9,15.0,13.9,24.4,4,3.6360606060606058,0.011510791366906475,1317.6,1778.29
218_2126230718,218,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,125.0,7,928.0,8.22, Medium ,32062,66.2,148736.0,2109334.0,62.0,16.2,14.1,9.4,21.2,2,15.62375,0.007534983853606028,1403.44,928.57
1007_2126230718,1007,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,876.0,24,1897.0,13.12, Medium ,86579,47.7,94804.0,1970370.0,57.2,8.5,5.0,2.2,30.4,4,5.1996,0.012644889357218124,1450.08,981.07
1704_2126230718,1704,MA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,2076.0,44,2454.0,7.52, Large ,80567,40.9,82938.0,1242551.0,43.6,14.6,3.0,4.7,27.2,3,2.555333333333333,0.017922606924643585,1112.48,2160.6
219_2126230718,219,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,125.0,1,6499.0,6.63, Medium ,82573,67.0,144001.0,2629620.0,68.6,16.2,20.2,8.2,26.0,2,62.495,0.00015384615384615385,1742.0,6500.0
922_2126230718,922,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,965.0,52,965.0,11.45, Large ,155715,31.3,66776.0,806438.0,35.4,82.7,2.0,4.6,26.0,3,2.546981132075472,0.053830227743271224,813.8000000000001,2123.43
1902_2126230718,1902,WI,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,480.0,7,3565.0,6.56, Medium ,73174,42.6,84430.0,1197483.0,67.8,7.8,10.8,6.0,22.9,1,14.99875,0.001962983735277622,975.54,3565.71
1107_2126230718,1107,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,6114.0,51,6234.0,13.61, Medium ,48982,58.7,115595.0,2419760.0,53.6,19.7,9.2,1.5,29.4,2,2.5959615384615384,0.00817963111467522,1725.78,1817.82
1006_2126230718,1006,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,251.0,25,523.0,15.03, Large ,160333,25.6,53360.0,719646.0,34.8,43.9,3.3,7.8,22.2,3,4.999615384615385,0.04770992366412214,568.32,581.01
804_2126230718,804,GA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1710.0,32,2779.0,9.01, Medium ,148069,46.8,91850.0,1278623.0,70.7,16.4,10.2,13.3,20.1,3,3.6360606060606058,0.011510791366906475,940.6800000000001,2486.25
904_2126230718,904,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1950.0,52,1950.0,18.68, Small ,96695,29.1,58323.0,750999.0,36.5,21.5,2.0,37.0,28.2,4,2.546981132075472,0.02665299846232701,820.62,1293.33
925_2126230718,925,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,975.0,52,975.0,9.34, Medium ,100968,27.5,62603.0,830749.0,38.9,24.2,3.9,15.3,25.9,2,2.263962264150943,0.05327868852459016,712.25,826.71
1136_2126230718,1136,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,421.0,52,421.0,1.65, Small ,219257,37.3,73194.0,763091.0,44.5,35.8,17.4,2.1,24.6,4,2.546981132075472,0.12322274881516587,917.5799999999999,566.75
923_2126230718,923,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,135.0,10,702.0,10.51, Medium ,43498,13.2,39984.0,311524.0,21.5,8.7,2.7,28.8,25.2,2,12.271818181818183,0.01422475106685633,332.64,4298.91
502_2126230718,502,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,906.0,51,924.0,12.02, Large ,106636,29.3,62719.0,853693.0,36.7,33.9,4.1,19.8,21.3,2,2.3075,0.055135135135135134,624.09,1115.38
914_2126230718,914,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1764.0,52,1764.0,16.09, Medium ,53078,35.5,74843.0,1374467.0,40.7,14.5,3.3,5.5,29.4,4,2.263962264150943,0.029461756373937678,1043.7,826.71
1014_2126230718,1014,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,340.0,10,1768.0,0.38, Large ,80869,32.8,68974.0,890826.0,27.2,19.6,2.5,2.7,23.7,1,11.817272727272728,0.005652911249293386,777.3599999999999,1452.53
1102_2126230718,1102,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,990.0,52,990.0,14.05, Medium ,173897,41.0,81493.0,992346.0,37.3,39.5,16.9,4.4,23.8,2,2.546981132075472,0.05247225025227043,975.8000000000001,1782.86
2301_2126230718,2301,CO,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,2521.0,44,2979.0,6.29, Medium ,229522,36.7,71604.0,865880.0,57.5,21.7,5.4,8.1,22.3,3,2.999777777777778,0.01476510067114094,818.4100000000001,2979.36
908_2126230718,908,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,3400.0,52,3400.0,17.01, Large ,64972,40.4,79478.0,2029369.0,43.0,24.6,1.8,6.4,27.3,4,2.263962264150943,0.015289620699794178,1102.92,2123.43
607_2126230718,607,NC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,0.0,10,0.0,21.19, Small ,39362,46.5,93395.0,1128912.0,64.6,7.6,10.2,19.2,21.8,1,10.453636363636363,10.0,1013.7,299.0
805_2126230718,805,GA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,723.0,32,1175.0,5.96, Large ,94937,41.4,81847.0,1286339.0,63.6,14.6,7.2,26.7,21.0,2,3.6360606060606058,0.027210884353741496,869.4,1778.29
2201_2126230718,2201,NY,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,2433.0,33,3834.0,6.99, Large ,145881,56.2,113250.0,2286117.0,43.9,22.4,14.3,17.0,25.8,4,3.5291176470588232,0.008604954367666232,1449.96,3833.82
1005_2126230718,1005,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,382.0,26,764.0,15.13, Medium ,96370,50.5,100569.0,1198186.0,44.7,18.9,8.5,4.7,19.8,2,4.814444444444445,0.03398692810457516,999.9000000000001,905.6
609_2126230718,609,NC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,690.0,20,1794.0,21.28, Large ,39025,49.7,99311.0,1506221.0,57.2,8.8,4.0,9.5,23.6,3,5.475714285714285,0.011142061281337047,1172.92,1794.0
1901_2126230718,1901,WI,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,108.0,5,1123.0,7.98, Large ,52365,42.1,84283.0,1524897.0,51.8,5.5,7.3,2.3,28.5,2,19.99833333333333,0.004448398576512456,1199.8500000000001,1123.2
203_2126230718,203,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,125.0,5,1300.0,26.47, Large ,225161,52.8,104908.0,1383598.0,59.5,23.6,13.7,14.8,22.6,2,20.831666666666667,0.003843197540353574,1193.28,1317.33
907_2126230718,907,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1542.0,52,1542.0,18.41, Large ,79803,27.4,62306.0,566903.0,40.2,16.6,9.4,17.9,20.4,4,2.263962264150943,0.033700583279325985,558.9599999999999,2123.43
937_2126230718,937,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1680.0,52,1680.0,2.46, Large ,57919,19.4,47357.0,507951.0,30.6,6.0,3.2,31.1,24.3,2,2.263962264150943,0.030933967876264127,471.41999999999996,2123.43
919_2126230718,919,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1119.0,52,1119.0,12.31, Medium ,144133,25.7,56680.0,716877.0,30.9,27.9,3.7,38.5,24.9,3,2.546981132075472,0.04642857142857143,639.93,826.71
915_2126230718,915,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1525.0,51,1555.0,16.32, Medium ,87528,42.6,84991.0,1231215.0,40.0,53.7,5.8,20.6,25.0,3,2.5959615384615384,0.032776349614395885,1065.0,842.92
1122_2126230718,1122,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1189.0,52,1189.0,5.18, Small ,132610,52.3,103778.0,1352786.0,57.4,23.1,22.0,1.7,22.3,3,2.546981132075472,0.043697478991596636,1166.29,566.75
1009_2126230718,1009,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,247.0,8,1605.0,12.19, Large ,115955,17.9,48071.0,459209.0,34.4,31.4,3.9,6.0,24.5,1,14.443333333333335,0.0049813200498132005,438.54999999999995,1815.67
1106_2126230718,1106,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,648.0,52,648.0,13.56, Large ,207129,44.0,86671.0,1090631.0,42.8,35.6,20.2,10.6,24.4,4,2.546981132075472,0.08012326656394453,1073.6,650.75
605_2126230718,605,NC,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,805.0,19,2203.0,21.92, Medium ,119342,37.5,73576.0,958429.0,58.5,12.7,5.3,29.4,20.7,4,5.749499999999999,0.008620689655172414,776.25,1268.07
516_2126230718,516,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1272.0,52,1272.0,7.69, Large ,239770,40.4,76352.0,1163541.0,61.0,38.1,10.0,8.1,21.2,4,2.263962264150943,0.0408483896307934,856.4799999999999,1093.93
1112_2126230718,1112,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1231.0,52,1231.0,11.39, Large ,34549,37.2,71445.0,2141335.0,41.2,24.5,4.0,1.8,31.4,4,2.546981132075472,0.04220779220779221,1168.08,650.75
916_2126230718,916,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,835.0,51,851.0,14.0, Medium ,49058,28.3,62481.0,1129541.0,31.1,13.6,1.8,8.8,30.7,2,2.5959615384615384,0.05985915492957746,868.81,842.92
1138_2126230718,1138,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,270.0,52,270.0,1.67, Large ,61031,58.9,113797.0,1732380.0,41.5,28.2,13.2,3.9,23.8,2,2.546981132075472,0.1918819188191882,1401.82,650.75
522_2126230718,522,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,108.0,11,511.0,7.3, Medium ,133257,38.2,75120.0,843409.0,54.4,31.5,10.9,7.1,20.2,2,9.999166666666666,0.021484375,771.64,5368.29
2602_2126230718,2602,MI,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,1630.0,50,1695.0,2.95, Large ,74390,48.1,95634.0,1714835.0,57.1,2.9,15.0,7.0,29.2,4,2.3527450980392155,0.0294811320754717,1404.52,1632.8
527_2126230718,527,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,780.0,52,780.0,6.29, Large ,72971,52.8,104835.0,1891355.0,56.1,15.4,41.5,12.1,27.2,2,2.263962264150943,0.06658130601792574,1436.1599999999999,1093.93
1113_2126230718,1113,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1135.0,52,1135.0,9.41, Medium ,184931,44.7,88924.0,1290551.0,38.8,31.2,24.8,6.4,25.1,3,2.546981132075472,0.045774647887323945,1121.97,1782.86
524_2126230718,524,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,2891.0,50,3007.0,6.12, Large ,65602,53.5,106365.0,1703161.0,53.3,21.5,5.8,6.0,25.4,3,2.3527450980392155,0.016622340425531915,1358.8999999999999,1137.69
535_2126230718,535,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,689.0,51,702.0,4.97, Large ,86793,37.8,78776.0,752482.0,51.5,33.5,22.6,12.4,19.8,2,2.3075,0.07254623044096728,748.4399999999999,1115.38
205_2126230718,205,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,125.0,8,812.0,26.47, Large ,112024,69.1,159315.0,2995145.0,76.9,13.2,16.9,4.2,26.0,4,13.887777777777778,0.00984009840098401,1796.6,823.33
1003_2126230718,1003,AZ,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,129.99,364.0,26,728.0,16.28, Medium ,83444,41.4,82948.0,1238293.0,46.9,18.0,5.7,3.1,25.2,4,4.814444444444445,0.03566529492455418,1043.28,905.6
1708_2126230718,1708,MA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,1019.0,46,1152.0,1.29, Large ,105187,52.4,104487.0,1728724.0,54.2,14.6,7.0,23.6,26.2,4,2.446595744680851,0.0398959236773634,1372.8799999999999,2066.66
909_2126230718,909,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,480.0,52,480.0,17.6, Medium ,128481,26.2,57186.0,622337.0,39.7,31.0,3.2,17.5,23.8,3,2.263962264150943,0.10810810810810811,623.56,826.71
402_2126230718,402,MD,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,1590.0,52,1590.0,26.98, Large ,51979,46.1,92318.0,1049169.0,46.1,16.6,10.0,42.9,21.3,4,2.358301886792453,0.03268384663733501,981.9300000000001,1590.0
803_2126230718,803,GA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,850.0,32,1382.0,15.99, Large ,104773,47.7,93894.0,1623966.0,68.1,14.3,10.7,15.5,21.7,2,3.6360606060606058,0.023138105567606652,1035.09,1778.29
1702_2126230718,1702,MA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,2866.0,46,3240.0,8.47, Medium ,363647,46.1,89166.0,704587.0,57.8,18.5,13.8,9.4,19.2,2,2.446595744680851,0.014193150262264732,885.12,2019.52
505_2126230718,505,TX,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,119.99,929.0,52,929.0,10.99, Large ,123796,40.2,80999.0,1145351.0,52.9,19.3,19.4,10.8,24.2,2,2.263962264150943,0.05591397849462366,972.84,1093.93
2502_2126230718,2502,LA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,139.99,140.0,4,1820.0,4.24, Large ,54953,33.2,67352.0,972716.0,44.4,5.8,3.0,14.9,22.1,2,27.998,0.002196595277320154,733.7200000000001,1820.0
1701_2126230718,1701,MA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,114.99,1836.0,46,2075.0,8.97, Large ,56102,56.1,113727.0,2295006.0,62.7,10.8,11.3,4.6,26.2,4,2.446595744680851,0.022157996146435453,1469.82,2066.66
1116_2126230718,1116,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1803.0,52,1803.0,8.09, Medium ,136560,44.0,86390.0,1286108.0,40.5,34.3,13.8,4.1,25.0,2,2.546981132075472,0.028824833702882482,1100.0,1782.86
940_2126230718,940,FL,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,135.0,10,702.0,1.1, Small ,120259,29.4,58554.0,855976.0,36.8,19.7,1.9,35.4,29.0,3,12.271818181818183,0.01422475106685633,852.5999999999999,6725.33
215_2126230718,215,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,125.0,7,928.0,8.47, Large ,35526,64.4,123099.0,1921243.0,53.5,19.5,14.0,12.6,19.8,1,15.62375,0.007534983853606028,1275.1200000000001,940.95
221_2126230718,221,VA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,124.99,125.0,1,6499.0,2.97, Large ,310328,49.2,97857.0,902107.0,63.0,14.6,8.1,29.7,20.6,2,62.495,0.00015384615384615385,1013.5200000000001,6586.67
1133_2126230718,1133,CA,2126230718.0,Nickel & Nickel Cabernet Fog Break,750ml,134.99,1147.0,52,1147.0,2.21, Large ,59305,63.6,130486.0,2322883.0,65.4,14.5,7.5,1.0,27.5,3,2.546981132075472,0.04529616724738676,1749.0,650.75
